Order_ID,Customer_ID,Category,Product,Unit_Price,Quantity,Total_Amount,Discount_Rate,Net_Total,Payment_Method,Order_Date,Delivery_Date,City,State,Zip_Code,Email,Phone
7603,1020,Electronics,Laptop,498.47,2,996.94,0.04,957.06,Debit Card,2024-08-17,2024-12-22,West Courtneymouth,New York,50630,cummingschristine@gmail.com,(262)361-1489x9818
8099,5422,Home Appliances,Washing Machine,1684.99,3,5054.97,0.03,4903.32,Cash,2023-08-14,2024-07-11,Lake Christopherburgh,Washington,49126,elizabethchambers@hotmail.com,2652091724
3244,1177,Electronics,Smartphone,1375.8,4,5503.2,0.27,4017.34,UPI,2024-02-15,2025-02-14,East Susan,Massachusetts,23203,cynthia72@shelton.info,+1-436-956-0237x9010
5845,2895,Home Appliances,Washing Machine,1852.87,4,7411.48,0.18,6077.41,Debit Card,2024-07-18,2025-01-25,Port Taylorborough,Colorado,69569,sanchezbobby@yahoo.com,+1-263-169-2592x151
8345,2927,Books,Biography,127.4,2,254.8,0.02,249.7,Credit Card,2025-05-27,2025-05-27,Peggyfurt,Virginia,96802,guzmansamantha@white-ramirez.org,(277)010-4415x27275
2462,9597,Groceries,Cheese,1783.34,1,1783.34,0.12,1569.34,Debit Card,2025-06-10,2025-07-18,New Jacqueline,Connecticut,10812,ganderson@perez.org,+1-541-276-8883
4084,9482,Home Appliances,Blender,724.76,5,3623.8,0.29,2572.9,Debit Card,2024-03-30,2024-08-03,Port Robin,Tennessee,81098,spencerjesse@hotmail.com,207.760.5900
2838,7249,Electronics,Headphones,1111.43,1,1111.43,0.2,889.14,Net Banking,2024-07-24,2025-06-18,Kennedytown,New Hampshire,37967,greenkaren@yahoo.com,(167)580-4300x1959
3698,8014,Books,Comics,427.24,2,854.48,0.24,649.4,UPI,2024-11-28,2025-07-04,Robbinsville,Oklahoma,39055,melissalawson@gmail.com,367.219.8006
7129,6638,Books,Comics,1171.58,2,2343.16,0.07,2179.14,Debit Card,2024-02-18,2024-08-23,Myersville,Montana,26813,marcus09@yahoo.com,044-245-6648
6268,3702,Home Appliances,Microwave,160.67,5,803.35,,602.51,Debit Card,2024-02-09,2024-02-21,Adamborough,Kansas,83990,gardnervictor@taylor.com,+1-405-817-9777
4942,5859,Electronics,Smartphone,719.3,4,2877.2,0.16,2416.85,Debit Card,2025-02-18,2025-02-20,Davenportfurt,Virginia,26007,karenhull@yahoo.com,001-448-114-9906x5215
5947,5653,Books,Fiction,336.43,4,1345.72,0.19,1090.03,Debit Card,2024-02-17,2024-09-30,Nicholasville,Virginia,70525,woodrhonda@morris.com,001-894-894-0536
4584,6118,Clothing,Jacket,997.78,5,4988.9,0.29,3542.12,Credit Card,2024-04-24,2025-01-01,Port Charles,Hawaii,01275,wardheather@gmail.com,971-825-9879x6108
5785,7142,Books,Textbook,1729.49,2,3458.98,0.11,3078.49,Cash,2024-01-01,2025-01-31,Josephberg,Maine,70476,timothy32@harrington-perez.org,001-797-363-6351x78109
4041,4796,Home Appliances,Microwave,1531.41,1,1531.41,0.1,1378.27,UPI,2025-01-27,2025-05-30,Zacharyside,Wisconsin,96542,michaelbentley@smith-rogers.com,(254)052-4318x6433
2231,6627,Books,Comics,868.09,1,868.09,0.14,746.56,Debit Card,2024-12-06,2025-07-25,Morseborough,Massachusetts,33517,perezlindsay@ryan-ryan.com,714.515.8180x6322
7570,7533,Clothing,T-shirt,1721.41,5,8607.05,0.16,7229.92,Debit Card,2025-04-24,2025-08-02,Alberttown,Georgia,31941,rubenwebb@gmail.com,3191812809
936,8020,Clothing,Jacket,1757.55,1,1757.55,0.05,1669.67,UPI,2024-10-16,2025-07-30,Destinyfort,Washington,77904,ljones@fischer-armstrong.com,001-526-220-9005
2321,3598,Groceries,Bread,1797.27,4,7189.08,0.27,5248.03,Cash,2024-07-01,2024-08-10,Trevorside,Kentucky,34133,uhernandez@cooper.biz,001-132-778-2470
4879,7927,Home Appliances,Microwave,577.81,5,2889.05,0.18,2369.02,Cash,2025-08-01,2025-08-10,West Malloryberg,New Mexico,44738,rjordan@baker-williams.info,(588)472-8540x506
522,7111,Home Appliances,Washing Machine,1295.18,3,3885.54,0.09,3535.84,Credit Card,2025-02-14,2025-04-18,East Heather,West Virginia,85546,brandon55@blake.com,001-531-020-0677
523,2825,Clothing,Shoes,1168.51,5,5842.55,0.1,5258.3,Debit Card,2024-06-21,2024-10-05,Emilyport,Indiana,69880,christopherquinn@hernandez-johnson.com,464-764-7212x00516
5346,5384,Clothing,Jacket,417.17,3,1251.51,0.0,1251.51,Cash,2024-08-14,2024-11-17,Michaelmouth,Wyoming,18976,clinescott@johnson-flynn.com,001-542-842-9611x540
8179,9186,Clothing,Shoes,1247.9,5,6239.5,0.23,4804.41,Debit Card,2024-10-08,2024-12-20,East Jillside,Arkansas,51125,sbennett@hotmail.com,129.724.3947x48468
3360,9354,Electronics,Smartwatch,1652.29,1,1652.29,0.23,1272.26,Debit Card,2023-08-06,2024-05-26,West Caroline,North Dakota,48438,adrianandrews@jones.com,970-301-8011
1312,7011,Groceries,Cheese,93.29,5,466.45,0.1,419.81,Debit Card,2025-07-04,2025-07-05,Kathleenfurt,Minnesota,27816,hoffmandanielle@leonard.com,945.534.6943
3984,3899,Groceries,Eggs,1918.38,1,1918.38,0.05,1822.46,UPI,2023-09-21,2024-12-08,Port Candace,Nebraska,45286,ibrown@lopez-harris.com,976-372-9779x675
6495,5664,Clothing,Jacket,1156.76,5,5783.8,0.12,5089.74,Credit Card,2025-06-17,2025-07-19,East James,Rhode Island,34822,xmiller@hotmail.com,(155)715-6534x4379
9754,8949,Books,Comics,1609.3,1,1609.3,0.1,1448.37,UPI,2025-03-08,2025-05-27,Adamland,Alaska,31424,farmerbrianna@monroe.com,(683)199-9993
1717,3925,Home Appliances,Toaster,1593.93,1,1593.93,0.16,1338.9,Debit Card,2024-10-22,,Adamsmouth,Pennsylvania,19838,manuelhill@booker-green.com,923-028-2747x920
781,9911,Electronics,Camera,1096.11,1,1096.11,0.15,931.69,Debit Card,2023-11-25,2025-04-04,Jenniferview,South Carolina,44720,zsalazar@camacho-campbell.com,001-429-964-2699
8976,4391,Home Appliances,Refrigerator,1441.58,3,4324.74,0.21,3416.54,Cash,2024-11-25,2025-08-04,Cynthiastad,North Dakota,11737,calebkennedy@howard.com,226-579-8889x38291
8395,5743,Electronics,Headphones,603.11,2,1206.22,0.13,1049.41,Net Banking,2024-03-06,2025-01-07,North Timothy,Colorado,92865,thaley@jordan.com,
5608,6621,Books,Fiction,793.46,1,793.46,0.16,666.51,Debit Card,2024-09-14,2024-09-14,Sanchezburgh,Maine,20304,thompsondawn@wolfe.biz,616.512.7519
5979,6325,Home Appliances,Refrigerator,1737.28,3,5211.84,0.22,4065.24,Debit Card,2025-04-03,2025-04-28,North Josephfort,South Dakota,20144,christopherlambert@mcgee.net,
652,4868,Home Appliances,Blender,1856.46,5,9282.3,0.21,7333.02,Net Banking,2025-04-07,2025-05-18,Lucasshire,New York,07374,ucharles@martinez.com,001-382-761-2753x851
3748,3518,Books,Comics,1594.98,4,6379.92,0.07,5933.33,Debit Card,2024-07-22,2024-09-03,North Stephanie,Missouri,98171,uthornton@hotmail.com,5279969208
2197,7629,Books,Textbook,1075.3,4,4301.2,0.25,3225.9,Net Banking,2024-08-09,2025-03-16,North Austin,Indiana,30948,brownkenneth@yahoo.com,+1-476-300-6193x959
8583,2976,Books,Biography,94.61,3,283.83,0.21,224.23,UPI,2023-09-09,2024-09-14,Donovanmouth,New Mexico,55032,kbrooks@yahoo.com,
370,8554,Groceries,Cheese,1507.6,2,3015.2,0.09,2743.83,Cash,2025-06-01,2025-06-11,New Jacobmouth,Nebraska,93408,youngjulia@dixon.com,001-586-791-2748x29705
3858,2039,Clothing,Shoes,1635.14,1,1635.14,0.17,1357.17,Credit Card,2023-09-16,2025-07-07,New Mackenziehaven,Arizona,30615,stewarttammy@mercer.biz,(936)107-0606x70657
4286,6938,Home Appliances,Refrigerator,492.66,1,492.66,0.07,458.17,Cash,2024-12-17,2024-12-22,Byrdton,Wyoming,68593,bdalton@yahoo.com,213-115-4531
4215,3275,Clothing,Jacket,1990.13,4,7960.52,0.13,6925.65,Credit Card,2024-05-12,2024-05-18,Ericksonburgh,Wisconsin,75199,donald24@yahoo.com,(304)594-0352
378,2461,Groceries,Butter,134.14,3,402.42,0.22,313.89,Debit Card,2025-01-03,2025-01-30,Hansonfurt,South Dakota,15465,jose13@wiggins.com,885.512.8870
9946,4016,Books,Biography,644.14,3,1932.42,0.01,1913.1,Cash,2025-07-13,2025-08-10,Martinside,Wisconsin,22786,kgray@bautista-bailey.com,+1-369-402-3308
2217,4552,Home Appliances,Washing Machine,486.8,1,486.8,0.12,428.38,Cash,2024-03-17,2025-07-14,Deniseland,Florida,54339,jchapman@schultz.biz,368.354.1093
8857,4930,Home Appliances,Refrigerator,76.31,5,381.55,0.17,316.69,Debit Card,2023-10-02,2024-01-14,Andersonshire,Oklahoma,28524,igill@yahoo.com,1353060173
1614,3145,Books,Textbook,1938.25,1,1938.25,0.24,1473.07,UPI,2025-02-23,2025-08-13,Edwardsland,Ohio,58754,bateskelli@nielsen.com,9657396543
6980,1870,Home Appliances,Washing Machine,1564.02,3,4692.06,0.13,4082.09,UPI,2024-11-20,2025-04-30,Littlefurt,South Dakota,95246,moorebrianna@caldwell.com,001-410-443-8509x208
7550,4782,Electronics,Laptop,667.26,5,3336.3,0.0,3336.3,Debit Card,2025-05-28,2025-08-03,Moniqueville,Alaska,01358,odomlarry@smith.biz,051.074.8477x435
1828,4472,Electronics,Smartphone,1672.6,2,3345.2,0.13,2910.32,Cash,2024-06-05,2025-03-31,Mejiaborough,Nevada,72972,ygarrett@yahoo.com,+1-810-902-5263x03574
3633,5145,Groceries,Bread,539.79,1,539.79,0.24,410.24,UPI,2024-04-04,2025-07-30,Baldwinland,South Dakota,93913,gregory78@watson-dean.com,(911)771-0379x6472
963,3398,Electronics,Smartwatch,1253.19,3,3759.57,0.23,2894.87,Debit Card,2025-04-20,,Adamshire,Iowa,13895,smartinez@welch.com,001-039-944-1295x085
2994,7319,Books,Textbook,1097.67,5,5488.35,0.21,4335.8,UPI,2024-12-29,2025-04-13,Lake Michelleville,Maryland,15852,leslie90@barnett.net,6235643179
6607,4027,Books,Non-fiction,90.61,1,90.61,0.22,70.68,UPI,2025-05-21,2025-06-29,Bryanberg,Maryland,44745,snydersean@kim.net,266.462.6811
9867,9329,Home Appliances,Washing Machine,1192.97,1,1192.97,0.21,942.45,Net Banking,2024-07-17,2025-05-02,Leonardchester,Vermont,63552,wayne61@santiago.com,(319)348-0812x66269
2377,9410,Books,Textbook,1785.12,4,7140.48,0.23,5498.17,Net Banking,2025-06-21,2025-07-26,North Brent,Utah,40760,steven41@brooks-wilson.com,+1-185-136-9077x39317
8396,2313,Clothing,Jeans,1168.47,3,3505.41,0.3,2453.79,Net Banking,2025-03-26,2025-08-02,Jonesfort,Wyoming,17768,gina54@baker.com,(836)385-5042
360,5908,Clothing,Hat,562.17,3,1686.51,0.22,1315.48,Net Banking,2024-05-10,2024-12-11,Martinezfurt,New York,18950,,212-818-7566x24540
3840,9822,Electronics,Laptop,121.46,4,485.84,0.29,344.95,Credit Card,2025-02-19,,East Eric,New York,56302,qbrown@miles-leon.info,(470)213-2058x14953
8352,1633,Groceries,Eggs,933.46,5,4667.3,0.07,4340.59,UPI,2024-11-18,2024-12-13,Freemantown,Arizona,55478,daniel67@doyle.biz,1119510627
1247,2798,Books,Fiction,1156.77,1,1156.77,0.04,1110.5,Net Banking,2024-03-08,2025-07-04,Lake Theresa,Texas,37437,debra46@gmail.com,693-147-2876x864
7505,3211,Clothing,T-shirt,1409.25,5,7046.25,0.09,6412.09,Credit Card,2024-01-10,2025-08-05,Port Ashleyburgh,Hawaii,56389,maurice46@gmail.com,
9322,9391,Home Appliances,Washing Machine,832.38,2,1664.76,0.1,1498.28,Net Banking,2025-01-17,2025-02-10,East Danielfort,Delaware,91814,rwilliams@yahoo.com,254-772-5968x48247
6512,9505,Clothing,Shoes,1796.55,1,1796.55,0.28,1293.52,Debit Card,2024-07-15,2025-03-21,Garciaside,Ohio,04375,seandixon@gmail.com,
5088,5229,Books,Biography,1728.48,4,6913.92,0.2,5531.14,Net Banking,2024-08-07,2024-11-19,Younghaven,Louisiana,55080,melissa83@gmail.com,+1-805-577-4674x912
3695,3725,Home Appliances,Toaster,494.49,3,1483.47,0.01,1468.64,UPI,2024-07-12,2025-01-12,Jonathanstad,Nebraska,89030,barbara13@gmail.com,+1-241-829-0306
1574,7962,Electronics,Laptop,563.39,2,1126.78,0.11,1002.83,Debit Card,2024-07-15,2025-06-06,South Travisland,Washington,94314,gwilliams@horton.com,1285052740
6282,5235,Groceries,Butter,406.55,3,1219.65,0.26,902.54,Net Banking,2025-02-27,2025-06-03,East Kimberly,Ohio,80026,biancacruz@gmail.com,
5440,3912,Home Appliances,Toaster,1542.96,4,6171.84,0.13,5369.5,UPI,2024-02-13,2024-03-28,Floydmouth,Montana,70550,yray@ayers-johnson.org,001-290-693-4972x5187
2568,9291,Groceries,Cheese,1892.51,2,3785.02,0.1,3406.52,Credit Card,2024-12-31,2025-03-25,Jasonshire,Massachusetts,33688,john47@gmail.com,+1-110-076-9161x88906
3424,5942,Books,Non-fiction,1551.34,4,6205.36,0.07,5770.98,Debit Card,2024-03-17,2025-01-19,North Teresa,West Virginia,71917,,001-001-380-3093
2038,7528,Books,Non-fiction,1350.32,5,6751.6,0.08,6211.47,Cash,2024-12-16,2025-06-30,Katelynhaven,Maine,21340,ymiller@yahoo.com,(666)847-8017x4753
9431,1817,Home Appliances,Refrigerator,1263.98,1,1263.98,0.07,1175.5,UPI,2025-01-12,2025-03-17,Payneberg,Colorado,77957,simslevi@gmail.com,+1-658-525-2688
773,4459,Books,Comics,6.69,1,6.69,0.26,4.95,Debit Card,2024-02-17,2024-12-17,Port Andreside,Iowa,27691,lovesusan@yahoo.com,560-715-5553
5381,6471,Electronics,Smartphone,180.5,5,902.5,0.2,722.0,Credit Card,2025-01-14,2025-02-25,Wileyport,Nevada,32293,,511.833.9167x9379
9762,1126,Electronics,Smartphone,1173.41,4,4693.64,0.12,4130.4,Cash,2025-04-09,2025-04-14,Trevorshire,Oklahoma,11353,murphyamanda@yahoo.com,(401)560-2831x80635
3563,4391,Groceries,Cheese,1747.42,4,6989.68,0.24,5312.16,Cash,2025-07-27,2025-08-03,Smithchester,New Hampshire,83085,tammy63@hotmail.com,(299)458-3035
563,6870,Clothing,Jeans,394.18,2,788.36,0.27,575.5,UPI,2024-03-24,2025-01-24,East Robin,California,41749,pamelahendricks@robinson.biz,+1-902-128-8424x522
6684,5078,Books,Non-fiction,1485.16,3,4455.48,0.01,4410.93,Debit Card,2024-02-21,2024-12-06,Dixonside,Montana,11012,gschneider@gmail.com,767-711-5694x6869
2547,1799,Groceries,Bread,1526.76,3,4580.28,0.21,3618.42,UPI,2025-06-22,2025-07-11,Margaretberg,New Jersey,08261,elopez@perkins.com,+1-704-842-5856x45804
5511,8411,Groceries,Butter,210.7,4,842.8,0.06,792.23,Net Banking,2024-04-04,2024-07-03,Marymouth,Wyoming,60372,meganwhite@yahoo.com,001-864-180-6720x166
5331,2084,Home Appliances,Washing Machine,1328.07,3,3984.21,0.29,2828.79,Credit Card,2023-11-06,2024-08-26,New Sherrihaven,Florida,97315,simsleah@williams-vasquez.com,448-542-1648x835
8896,3216,Home Appliances,Blender,616.49,3,1849.47,0.28,1331.62,Credit Card,2025-04-15,2025-07-30,West Craig,Minnesota,04642,pmiller@hotmail.com,
4532,5566,Home Appliances,Toaster,1770.22,4,7080.88,0.14,6089.56,Net Banking,2025-07-08,2025-08-12,Conwayville,Utah,74537,atkinsjesse@goodwin-mason.com,001-155-612-8970x9002
1675,8319,Electronics,Smartwatch,1693.87,3,5081.61,0.24,3862.02,Net Banking,2024-04-19,2025-05-07,New Amy,Washington,99177,jessicastrickland@gmail.com,2720469838
7396,3041,Electronics,Laptop,1936.11,5,9680.55,0.27,7066.8,Debit Card,2024-03-14,2024-05-13,Adamhaven,Minnesota,07344,loriarcher@gmail.com,001-660-111-5653x46016
366,8263,Electronics,Laptop,1834.25,3,5502.75,0.09,5007.5,Cash,2023-10-28,2025-05-08,Brentview,Nebraska,45279,timothyodonnell@hotmail.com,682.119.9395
1951,4765,Home Appliances,Refrigerator,1574.76,1,1574.76,0.15,1338.55,Cash,2024-09-10,2025-02-03,Ellenport,Kansas,81782,kellymurphy@gmail.com,001-356-317-5062x725
8202,6024,Home Appliances,Refrigerator,1705.08,5,8525.4,0.1,7672.86,Net Banking,2024-09-11,2025-03-23,Johnfurt,New Jersey,45379,ureese@robinson.com,866-926-2835x00926
4328,5403,Groceries,Butter,1617.19,1,1617.19,0.17,1342.27,UPI,2024-09-18,2024-11-07,East Lisa,Colorado,14571,loriford@yahoo.com,+1-656-441-3572x06785
3899,9409,Electronics,Smartwatch,281.69,5,1408.45,0.04,1352.11,Net Banking,2025-06-11,2025-08-09,West Sarahville,New Jersey,24338,fjenkins@meyers.net,018.752.6621x260
148,2319,Books,Biography,1304.03,3,3912.09,0.09,3560.0,Debit Card,2025-06-09,2025-07-26,South Jessica,Utah,10544,bflowers@yahoo.com,686-601-5693
1669,4904,Clothing,Jacket,1514.15,5,7570.75,0.13,6586.55,Net Banking,2023-09-15,2024-04-15,West Brianton,Kansas,65718,jjones@garcia.info,(072)050-3843
3089,5393,Groceries,Milk,244.71,5,1223.55,0.15,1040.02,Debit Card,2024-05-27,2025-02-10,Port Brooke,Ohio,38204,owilson@hardy.com,945.935.3139x870
9023,1544,Clothing,Jacket,595.68,5,2978.4,0.23,2293.37,Debit Card,2024-05-23,2024-09-06,Christineland,Indiana,75720,carteralexis@ruiz.com,+1-103-813-8355x5213
7651,5738,Clothing,Hat,1984.48,2,3968.96,0.05,3770.51,Debit Card,2024-09-05,2025-07-06,Port Maryville,Florida,12892,millerjennifer@yahoo.com,1617551171
408,9564,Books,Comics,900.77,5,4503.85,0.19,3648.12,Credit Card,2025-02-01,2025-03-05,Johnsonton,New Mexico,59778,ian36@smith.com,624.473.8621x20720
9778,2853,Home Appliances,Refrigerator,531.06,5,2655.3,0.3,1858.71,UPI,2024-09-04,2025-05-05,Jordanton,Nebraska,82486,kennedyjames@johnson.info,313.915.1918x4596
7789,8651,Home Appliances,Refrigerator,1155.59,1,1155.59,0.14,993.81,Credit Card,2025-02-09,2025-04-07,West Brandon,Oklahoma,62811,matthew97@grimes.com,513-236-3536
3457,4644,Groceries,Cheese,1967.28,4,7869.12,0.02,7711.74,Net Banking,2024-02-09,2025-06-11,South Cheryl,Massachusetts,20430,lwagner@pierce-gonzalez.com,(553)076-5711
6187,6341,Clothing,Shoes,1789.15,4,7156.6,0.19,5796.85,UPI,2024-05-13,2025-01-11,Trevorville,New York,75083,orozcojohn@rice.com,(322)736-9503
4183,5624,Groceries,Cheese,1935.16,4,7740.64,,7585.83,UPI,2024-11-18,2025-03-05,New Christy,Arkansas,96459,nancygibson@williams-warren.com,001-037-790-3524x27367
3577,4939,Books,Textbook,1210.71,5,6053.55,0.05,5750.87,Net Banking,2024-07-24,2025-06-28,Ericport,Tennessee,68848,martinsally@gmail.com,+1-924-630-0976x08123
3272,2946,Books,Comics,214.98,3,644.94,0.28,464.36,Cash,2024-06-22,,West Christophermouth,Pennsylvania,31195,terri97@richards-harrison.info,314-804-4849
4941,2766,Books,Biography,1011.89,5,5059.45,0.16,4249.94,Cash,2024-04-02,2024-05-10,Paulachester,Arkansas,50216,paigereed@gmail.com,0164527636
1032,3648,Books,Biography,1436.48,4,5745.92,0.25,4309.44,Net Banking,2023-08-26,2023-08-31,Grayberg,Iowa,27162,tmann@gmail.com,+1-073-580-7980x01784
2149,2815,Books,Non-fiction,1730.29,3,5190.87,0.26,3841.24,UPI,2025-02-24,2025-07-23,Hughesbury,Alaska,04462,ocastro@ross-salinas.com,+1-390-852-8326x04869
6231,3437,Books,Comics,844.99,5,4224.95,0.2,3379.96,Net Banking,2025-02-24,2025-03-05,Garyton,South Carolina,07107,webstermelissa@rodriguez.com,001-889-531-4595
6593,2670,Groceries,Bread,892.8,5,4464.0,0.3,3124.8,Debit Card,2024-11-16,2025-02-01,Stricklandchester,Hawaii,25609,kimberlyadams@yahoo.com,(529)166-5331
9086,7898,Books,Comics,30.6,1,30.6,0.07,28.46,Net Banking,2024-11-29,2025-06-05,Marcusfurt,Indiana,26956,michael40@johnson-berry.com,(509)769-3328x897
6364,8905,Groceries,Eggs,546.26,2,1092.52,0.08,1005.12,Credit Card,2024-07-31,,Tranview,Nebraska,83322,zlawrence@stein-brown.biz,631-685-1274x2489
6725,2072,Books,Fiction,984.79,3,2954.37,0.1,2658.93,Credit Card,2023-09-28,2025-04-20,Pughstad,Kentucky,96661,michael53@yahoo.com,034.754.7249
8274,7463,Groceries,Eggs,1484.01,1,1484.01,0.18,1216.89,Cash,2025-04-13,2025-07-21,Jonesburgh,Michigan,61543,johnsoneric@morales.com,062.463.1411x0865
8286,9620,Books,Textbook,484.74,3,1454.22,0.06,1366.97,Cash,2024-11-15,2025-08-08,New Jonathanstad,North Dakota,38258,karawilliams@cobb-roberts.net,014-051-9743x10420
856,5350,Books,Fiction,1532.57,4,6130.28,0.2,4904.22,UPI,2024-02-03,2024-12-10,Morganmouth,California,84760,wgibbs@orozco.com,(145)673-3622
3927,2722,Home Appliances,Washing Machine,37.36,4,149.44,0.01,147.95,Debit Card,2025-07-19,2025-08-04,Jasonberg,Maine,57009,wademargaret@grimes-williams.com,(881)903-5101x8177
9421,5471,Books,Textbook,338.68,4,1354.72,0.28,975.4,UPI,2025-01-31,2025-03-09,Sharonhaven,Alabama,29063,,200.426.5515
8081,1609,Electronics,Headphones,753.28,4,3013.12,0.21,2380.36,Credit Card,2023-12-26,2024-09-07,Michaeltown,Kansas,26673,angelakeller@young.com,
79,5237,Books,Biography,1750.3,5,8751.5,0.14,7526.29,Cash,2023-10-07,2024-01-03,East Caleb,Texas,31018,wpowell@preston-hale.com,+1-181-777-0201x2821
7089,6437,Electronics,Smartphone,997.37,2,1994.74,0.16,1675.58,Credit Card,2024-03-06,2024-06-15,Luisport,Virginia,26869,evelyn39@edwards-black.com,122-126-0363
2248,9102,Clothing,Jeans,1537.9,3,4613.7,0.17,3829.37,Debit Card,2023-10-31,2024-01-25,Foxmouth,Arkansas,56791,christine26@gmail.com,566-927-1141
8427,9336,Home Appliances,Washing Machine,381.07,4,1524.28,0.29,1082.24,UPI,2024-05-09,2025-03-07,New Jerometown,Maine,71217,dlogan@gmail.com,547-605-1668
1348,8741,Clothing,T-shirt,581.74,2,1163.48,0.26,860.98,Debit Card,2024-09-18,2024-10-05,New Andrewstad,Virginia,65584,josephmendoza@gardner.org,
7452,8030,Home Appliances,Toaster,134.39,1,134.39,0.11,119.61,Credit Card,2024-05-22,2024-09-22,Michaelview,Maryland,75625,breannawashington@goodwin-davis.net,(748)218-4827x729
2280,6642,Clothing,Shoes,1150.61,2,2301.22,0.08,2117.12,Debit Card,2024-03-03,2024-09-04,Kellyhaven,Washington,24489,,(964)306-7212x33373
8124,2795,Books,Comics,1751.38,3,5254.14,0.06,4938.89,Net Banking,2025-02-19,2025-06-28,West Tyler,Illinois,79562,obrienpeter@schroeder-hardy.com,805.069.1048x2744
3898,7590,Books,Fiction,618.47,1,618.47,0.2,494.78,Net Banking,2025-04-12,2025-06-03,Ericaview,Florida,25820,denise99@gmail.com,001-744-965-4459x3901
7178,9710,Books,Textbook,127.91,3,383.73,0.05,364.54,Net Banking,2024-11-10,2025-07-09,East Kurt,North Carolina,18668,kimberly13@morales.net,+1-622-919-3320x577
9645,3430,Home Appliances,Microwave,591.28,2,1182.56,0.14,1017.0,Net Banking,2024-06-19,2025-03-30,Patrickville,Connecticut,98811,lhoffman@chavez.biz,001-460-031-9357x54892
3632,6468,Home Appliances,Microwave,1633.37,3,4900.11,0.21,3871.09,Net Banking,2025-04-22,2025-07-27,Deleonport,New Jersey,46300,jason51@gmail.com,(176)546-7392x44919
8798,6797,Clothing,Hat,258.46,3,775.38,0.02,759.87,Net Banking,2024-04-08,2025-07-30,East Yvonne,Indiana,87279,jennifer80@yahoo.com,742.384.2213x39499
6273,8473,Clothing,Shoes,1172.05,5,5860.25,0.05,5567.24,Net Banking,2024-08-09,2024-11-13,Lake Edwardport,Illinois,60270,anthony11@parsons-raymond.com,462.773.7617x3824
393,8529,Electronics,Laptop,162.32,2,324.64,0.08,298.67,Debit Card,2024-07-17,2024-10-21,Lake Jonathanmouth,Hawaii,95038,markpruitt@miller-carroll.com,753-808-9274x393
3192,9399,Books,Comics,142.39,4,569.56,0.04,546.78,Net Banking,2023-11-22,2024-11-20,Joshuachester,Virginia,83265,brodriguez@gmail.com,490.457.5691x4042
17,8942,Clothing,Shoes,392.25,5,1961.25,0.15,1667.06,Credit Card,2023-09-30,2024-08-11,Amyshire,Texas,54502,david28@campbell.com,007-696-1680
4201,1624,Groceries,Eggs,1283.63,3,3850.89,0.08,3542.82,Debit Card,2024-08-06,2025-06-17,Faulknerland,Utah,62863,sheilacooper@yahoo.com,370-272-1062x878
2673,5007,Clothing,Shoes,666.69,3,2000.07,0.27,1460.05,UPI,2024-03-13,2025-02-20,North John,Massachusetts,65862,edwardmartinez@hotmail.com,167.864.1842
6165,7409,Home Appliances,Blender,79.31,4,317.24,0.27,231.59,UPI,2025-03-12,2025-06-04,East Collinchester,Connecticut,87022,ericanelson@garcia.com,001-726-447-7536
3494,9823,Electronics,Headphones,1221.12,4,4884.48,0.17,4054.12,UPI,2023-12-30,2024-12-01,Port Steven,Alaska,19658,joe02@gmail.com,8635431719
7395,8768,Groceries,Butter,308.46,5,1542.3,0.0,1542.3,Net Banking,2024-01-18,2024-04-06,Penaberg,Georgia,15307,rebecca47@jones-wright.com,966.952.0423x3198
4840,7616,Books,Biography,1468.62,5,7343.1,0.12,6461.93,UPI,2024-05-28,2025-02-04,North Michael,Connecticut,21880,gallegosaaron@yahoo.com,695-596-5151
594,7635,Groceries,Milk,20.68,2,41.36,0.29,29.37,UPI,2024-05-16,2024-09-04,East Robertville,California,54790,edwardsjennifer@romero-duffy.com,(189)983-6470
9501,5174,Clothing,T-shirt,535.73,2,1071.46,0.23,825.02,UPI,2024-11-02,2025-01-20,Lake Erinshire,Pennsylvania,63705,aaron13@hotmail.com,+1-736-383-8783x014
5828,6127,Books,Comics,1058.99,1,1058.99,0.08,974.27,Cash,2023-08-22,2024-12-30,Petermouth,Nevada,18536,wanderson@kirby-aguirre.net,629.370.5079
7962,8376,Clothing,Hat,1642.74,4,6570.96,0.02,6439.54,Net Banking,2023-09-11,2023-10-22,North Steven,Utah,42233,rsanders@michael-cardenas.com,(132)747-3661x96488
5888,3271,Clothing,Jacket,1358.72,2,2717.44,0.19,2201.13,Cash,2024-05-17,2025-04-18,Aaronfurt,Idaho,97622,xhayes@yahoo.com,+1-032-910-6605x1274
2356,4442,Clothing,Jeans,1300.07,4,5200.28,0.02,5096.27,Cash,2024-02-29,2025-02-06,Johnberg,Florida,51837,maurice96@yahoo.com,665.322.0805
6037,9763,Electronics,Laptop,263.32,4,1053.28,,947.95,UPI,2024-07-14,2024-07-19,West Laurenbury,Florida,82192,jennifer93@yahoo.com,081.276.5771
4799,3647,Clothing,Jeans,503.86,1,503.86,0.25,377.89,UPI,2025-02-15,2025-06-11,Christopherfort,New Jersey,89191,diana06@yahoo.com,769-456-6258x1591
8820,1973,Books,Fiction,575.09,2,1150.18,,862.63,Debit Card,2023-12-15,2024-10-22,West Kristina,Alaska,34553,lauren29@wilkins.com,652-822-7020x63181
